Affirmative,Apprehended,Arrived,Country,Criminal,Defensive Asylum,Inadmissable,Legal permanant residences.Birth,Legal permanant residences.Last Residence,Naturalizations (Birth),Non-criminal,Nonimmigrant Admissions.Birth,Nonimmigrant Admissions.Last Residence,Year
-1,-1,-1,Seychelles,-1,-1,4,15,-1,22,-1,285,221,2006
-1,7,-1,Norway,5,-1,219,481,532,145,10,173365,162861,2006
73,62,23,Cote d'Ivoire,8,159,111,2067,-1,491,33,3290,2432,2006
-1,-1,-1,Cook Islands,-1,-1,-1,-1,-1,-1,-1,-1,409,2006
-1,8,-1,Benin,4,-1,61,275,-1,64,7,2375,1642,2006
-1,-1,-1,Korea,-1,-1,-1,-1,24472,-1,-1,-1,-1,2006
-1,-1,-1,Western Sahara,-1,-1,-1,-1,-1,-1,-1,-1,17,2006
50,5088,3143,Cuba,39,26,10401,45614,44248,21481,85,10606,10964,2006
-1,-1,-1,Not Specified,-1,-1,-1,-1,16315,-1,-1,-1,-1,2006
-1,-1,-1,Montenegro,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
89,29,18,Togo,7,145,46,1720,-1,536,16,1563,1175,2006
1550,2987,21,China,132,4048,3227,87307,83590,35387,1230,596171,346824,2006
155,78,87,Armenia,27,289,67,6317,-1,1605,70,5137,4850,2006
-1,-1,-1,Other Caribbean,-1,-1,-1,-1,16069,-1,-1,-1,-1,2006
-1,-1,-1,Congo (Kinshas),-1,-1,-1,-1,-1,-1,-1,477,432,2006
3,3713,-1,Dominican Republic,2206,-1,1540,38068,37997,22165,901,267324,266787,2006
-1,-1,-1,Other Central America,-1,-1,-1,-1,0,-1,-1,-1,-1,2006
40,193,2483,Ukraine,48,45,413,17140,-1,10184,126,51996,46913,2006
0,-1,-1,Bahrain,-1,-1,-1,148,-1,81,-1,3701,6218,2006
-1,43,-1,Tonga,23,-1,60,437,-1,235,9,3498,2546,2006
-1,-1,-1,Finland,-1,-1,60,542,513,532,-1,112950,98990,2006
3,10,-1,Libya,-1,-1,39,271,-1,142,-1,949,817,2006
433,488,10,Indonesia,22,314,797,4868,-1,1287,366,81705,71345,2006
5,5,23,Central African Republic,-1,10,-1,51,-1,14,-1,407,532,2006
-1,-1,-1,Mauritius,-1,-1,50,108,-1,65,-1,2376,1756,2006
-1,10,-1,Sweden,8,-1,283,1376,1579,984,17,347803,319774,2006
15,442,3039,Vietnam,19,10,504,30691,29701,29917,22,31458,28920,2006
-1,4,-1,British Virgin Islands,-1,-1,14,47,-1,54,-1,-1,-1,2006
28,120,-1,Mali,3,62,70,408,-1,118,21,3567,2847,2006
231,183,6003,Russia,44,203,430,13159,16190,9412,125,152463,140338,2006
34,69,-1,Bulgaria,10,72,230,4828,4690,3488,54,39495,34693,2006
-1,-1,-1,"Virgin Islands, U.S.",-1,-1,-1,-1,-1,-1,-1,-1,643,2006
-1,-1,-1,United States,-1,-1,-1,333,-1,57,-1,-1,977185,2006
16,309,-1,Romania,53,43,521,7137,6753,5484,135,70463,61886,2006
3,11,13,Angola,-1,16,24,272,-1,106,-1,5206,5144,2006
-1,106,-1,Portugal,93,-1,693,1409,1439,2638,53,108123,78373,2006
5,108,-1,South Africa,24,20,278,3201,3173,2225,45,119165,109124,2006
-1,-1,-1,Tokelau,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
18,54,-1,Fiji,19,45,153,2115,-1,1163,28,9944,7983,2006
-1,-1,-1,Liechtenstein,-1,-1,-1,-1,-1,-1,-1,1376,1676,2006
-1,-1,-1,Qatar,-1,-1,27,226,-1,59,-1,2789,6411,2006
4,104,-1,Malaysia,8,-1,178,2281,-1,1264,58,78050,60123,2006
-1,9,-1,Austria,-1,-1,200,524,1301,359,-1,157474,137134,2006
-1,-1,-1,Mozambique,-1,-1,-1,78,-1,62,-1,1074,1222,2006
33,36,20,Uganda,7,36,42,1372,-1,477,19,6073,5176,2006
-1,47,-1,Hungary,14,-1,162,1704,1690,955,61,47707,44522,2006
8,112,-1,Niger,8,10,44,116,-1,46,22,2781,2803,2006
-1,-1,-1,Isle of Man,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
17,66,16,Bosnia-Herzegovina,28,7,64,3789,-1,9686,14,7371,5829,2006
36,2957,-1,Brazil,563,33,2126,17903,17741,7028,3654,698808,663587,2006
-1,-1,-1,San Marino,-1,-1,-1,-1,-1,-1,-1,583,591,2006
-1,-1,-1,Falkland Islands,-1,-1,-1,-1,-1,-1,-1,-1,121,2006
-1,-1,-1,Faroe Islands,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
-1,80,0,Kuwait,-1,-1,36,1230,-1,903,-1,16518,21607,2006
-1,132,-1,Panama,114,-1,301,2418,2519,1930,95,95314,107812,2006
-1,243,-1,Guyana,174,16,412,9552,9010,7434,115,25331,17207,2006
-1,804,-1,Costa Rica,100,-1,575,3109,3459,1402,695,158216,168477,2006
-1,-1,-1,Luxembourg,-1,-1,7,28,-1,9,-1,9330,13952,2006
-1,-1,-1,American Samoa,-1,-1,-1,28,-1,247,-1,-1,1650,2006
-1,101,-1,Bahamas,68,-1,500,847,-1,574,23,351244,366271,2006
-1,-1,-1,Gibraltar,-1,-1,-1,-1,-1,-1,-1,-1,1652,2006
-1,52,-1,Ireland,11,-1,762,1906,2038,1754,43,496662,435154,2006
-1,8,-1,Palau,11,-1,23,8,-1,36,0,9271,9978,2006
23,363,15,Nigeria,202,30,572,13459,-1,8652,216,61107,48567,2006
-1,-1,-1,Other Oceania,-1,-1,-1,-1,2886,-1,-1,-1,-1,2006
10,1931,-1,Ecuador,470,11,542,17489,17624,8321,1280,163917,162829,2006
-1,44,-1,Czech Republic,-1,-1,106,344,-1,122,-1,47169,44255,2006
-1,-1,-1,Brunei,-1,-1,-1,25,-1,13,-1,847,1055,2006
100,22,350,Belarus,7,106,50,3086,-1,1769,17,9938,8856,2006
139,215,2792,Iran,16,117,681,13947,9829,11363,43,10433,7111,2006
5,50,-1,Algeria,18,13,113,1300,-1,825,23,4633,3295,2006
498,46314,-1,El Salvador,3850,95,1683,31782,31258,13430,7200,176552,175672,2006
-1,-1,-1,Tuvalu,-1,-1,0,-1,-1,-1,-1,247,186,2006
-1,-1,-1,Pitcairn Islands,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
-1,-1,-1,Saint Pierre and Miquelon,-1,-1,-1,-1,-1,-1,-1,-1,38,2006
-1,4,-1,Marshall Islands,-1,-1,9,53,-1,14,0,5679,4665,2006
60,25,66,"Congo, Republic",3,89,99,1600,-1,369,23,-1,-1,2006
-1,190,-1,Chile,60,-1,296,2774,2727,1549,185,141658,142210,2006
-1,-1,-1,Puerto Rico,-1,-1,-1,-1,-1,-1,-1,-1,4655,2006
-1,16,-1,Belgium,4,-1,233,716,891,355,10,219727,221164,2006
-1,339,-1,Thailand,16,-1,244,11749,-1,4583,57,89431,88718,2006
2423,1215,0,Haiti,290,569,1270,22226,21625,15979,617,72518,62650,2006
180,170,202,Iraq,4,192,254,4337,-1,3614,17,2893,2022,2006
-1,22,-1,Hong Kong,8,-1,299,3256,4514,4263,7,-1,149580,2006
23,75,439,Sierra Leone,15,79,46,3572,-1,1683,20,2362,1232,2006
14,50,4,Georgia,7,59,20,2003,-1,628,35,4868,4505,2006
37,71,6,Gambia,7,46,60,897,-1,286,36,1969,1552,2006
-1,337,-1,Poland,116,-1,946,17051,16704,10230,334,182419,171179,2006
-1,24,-1,Saint Kitts-Nevis,22,-1,35,458,-1,483,3,16057,14367,2006
12,28,721,Moldova,6,-1,46,3036,-1,988,6,5764,4984,2006
3,287,-1,Morocco,26,8,368,4949,4704,3643,64,18296,15369,2006
-1,15,-1,Croatia,5,-1,66,945,-1,1623,10,23141,19477,2006
-1,-1,-1,French Polynesia,-1,-1,7,37,-1,16,-1,-1,14707,2006
-1,0,-1,Guinea-Bissau,-1,-1,-1,25,-1,14,-1,100,30,2006
-1,-1,-1,Kiribati,-1,-1,12,8,-1,-1,-1,722,1071,2006
-1,8,-1,Switzerland,10,-1,285,983,1199,539,5,284197,312378,2006
-1,28,-1,Grenada,20,-1,76,1068,-1,781,7,10976,9337,2006
-1,-1,-1,Other Africa,-1,-1,-1,-1,73934,-1,-1,-1,-1,2006
-1,-1,9,"Korea, North",-1,-1,-1,-1,-1,-1,-1,75,38,2006
-1,140,-1,Belize,112,-1,172,1252,1263,918,99,26195,27888,2006
19,4,4,Chad,-1,16,22,73,-1,18,0,532,487,2006
0,13,7,Estonia,4,-1,17,423,-1,156,19,10057,9590,2006
-1,110,-1,Uruguay,19,-1,99,1664,1639,579,123,40466,39001,2006
84,1057222,-1,Mexico,73171,49,90209,173749,170042,83979,113555,6146126,6121709,2006
10,262,-1,Lebanon,36,26,413,4083,-1,3393,118,24008,17975,2006
-1,519,-1,"Korea, South",115,-1,1726,24386,-1,17668,336,942350,827685,2006
-1,-1,-1,"Virgin Islands, British",-1,-1,-1,-1,-1,-1,-1,-1,40061,2006
88,147,527,Uzbekistan,5,95,38,4015,-1,1821,43,6480,5953,2006
-1,-1,-1,Iceland,-1,-1,28,145,-1,70,-1,49535,45861,2006
0,-1,-1,Djibouti,-1,-1,15,34,-1,18,-1,186,211,2006
-1,8,-1,Bermuda,0,-1,140,160,-1,72,-1,-1,28075,2006
-1,35,-1,Dominica,14,-1,50,471,-1,741,14,5897,7572,2006
2178,1647,115,Colombia,1307,782,1620,43144,42017,15698,1481,443781,399385,2006
-1,-1,-1,Reunion,-1,-1,-1,-1,-1,-1,-1,-1,226,2006
29,8,466,Burundi,-1,13,36,320,-1,71,-1,1098,977,2006
-1,44,-1,Taiwan,9,-1,431,8086,8545,8819,77,331490,338605,2006
20,3228,-1,Nicaragua,592,15,448,4145,4035,9283,1854,51032,52317,2006
-1,34,-1,Barbados,41,-1,104,959,-1,1006,5,60494,65211,2006
0,-1,-1,Madagascar,-1,-1,31,72,-1,36,-1,945,936,2006
-1,90,-1,Italy,78,-1,1681,3215,3406,2769,66,758899,617945,2006
-1,-1,-1,Curacao,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
8,-1,3,Bhutan,-1,-1,-1,78,-1,-1,-1,432,345,2006
48,74,1848,Sudan,5,45,79,5504,-1,2587,17,1877,1338,2006
211,48,-1,Nepal,8,165,70,3733,-1,575,22,14440,12409,2006
-1,-1,-1,Malta,-1,-1,56,70,-1,86,-1,5367,5287,2006
-1,-1,-1,Comoros,-1,-1,-1,7,-1,-1,-1,90,77,2006
-1,-1,-1,Maldives,-1,-1,-1,-1,-1,-1,-1,349,332,2006
-1,29,-1,Antigua-Barbuda,33,-1,56,570,-1,520,7,23416,26027,2006
-1,20,-1,Suriname,7,-1,13,314,341,222,14,5538,6191,2006
-1,-1,-1,Cayman Islands,-1,-1,35,65,-1,18,-1,-1,60831,2006
-1,-1,-1,Anguilla,-1,-1,13,32,-1,35,-1,-1,6919,2006
-1,-1,-1,Other Europe,-1,-1,-1,-1,38186,-1,-1,-1,-1,2006
-1,-1,-1,Holy See,-1,-1,-1,-1,-1,-1,-1,118,40,2006
4,267,-1,Israel,53,25,883,5943,6667,2905,144,339109,320050,2006
1080,255,-1,Venezuela,130,279,633,11341,11758,4476,314,393587,400659,2006
-1,33,-1,Czechoslovakia,16,-1,69,1442,2844,614,52,-1,-1,2006
61,50,28,All other countries,10,121,47,39,-1,27,45,-1,-1,2006
-1,-1,-1,Papua New Guinea,-1,-1,3,30,-1,12,-1,732,904,2006
-1,5,-1,Malawi,0,-1,13,131,-1,67,-1,1584,1468,2006
-1,320,-1,Trinidad and Tobago,248,-1,674,8854,-1,6612,150,159358,155305,2006
141,41,13,Zimbabwe,12,56,83,1049,-1,322,14,7599,5454,2006
-1,130,-1,Germany,61,-1,1369,8436,10271,4556,97,1704168,1568461,2006
-1,-1,-1,Vanuatu,-1,-1,-1,-1,-1,-1,-1,139,263,2006
-1,6,-1,Denmark,-1,-1,156,699,738,199,-1,228269,205880,2006
7,98,-1,Senegal,23,15,309,1367,-1,503,101,7360,5559,2006
16,40,124,Kazakhstan,3,25,45,2073,-1,872,12,10434,9695,2006
8,773,-1,Philippines,260,17,2162,74606,71133,40500,398,284065,247055,2006
112,83,538,Eritrea,3,96,30,1593,-1,653,7,1299,873,2006
9,14,15,Kyrgyzstan,-1,20,5,785,-1,246,-1,1788,1569,2006
-1,-1,-1,Mayotte,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
-1,-1,-1,Montserrat,-1,-1,-1,90,-1,96,-1,-1,965,2006
-1,-1,-1,New Caledonia,-1,-1,-1,7,-1,-1,-1,-1,1672,2006
8,48,-1,Macedonia,7,20,77,1317,-1,837,31,5929,4978,2006
-1,26,-1,Paraguay,6,-1,54,719,725,285,53,12517,12902,2006
-1,22,21,Latvia,4,12,64,892,-1,347,15,11938,11168,2006
-1,-1,-1,South Sudan,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
-1,33,-1,Japan,10,-1,1106,8265,9107,2192,43,4306800,4179874,2006
12,151,27,Syria,21,20,82,2918,3080,2395,49,6582,4673,2006
-1,-1,-1,Other Asia,-1,-1,-1,-1,107429,-1,-1,-1,-1,2006
-1,-1,-1,Guadeloupe,-1,-1,-1,-1,-1,-1,-1,-1,7716,2006
-1,-1,-1,Sint Maarten,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
94,26,1612,Burma,0,157,103,4562,-1,1486,14,2069,1376,2006
26,33394,0,Honduras,5752,65,851,8177,8036,4949,21308,109478,110599,2006
-1,-1,11,Equatorial Guinea,-1,-1,-1,13,-1,-1,-1,290,245,2006
176,354,-1,Egypt,30,239,333,10500,13163,4271,142,38115,32879,2006
-1,11,-1,Singapore,3,-1,128,997,-1,347,13,112581,135328,2006
-1,-1,11,Serbia,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
-1,-1,-1,Botswana,-1,-1,7,53,-1,17,-1,1906,2558,2006
-1,305,-1,United Kingdom,195,-1,4119,17207,19984,9104,190,4949151,4655995,2006
-1,-1,-1,Christmas Island,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006
-1,-1,-1,Yugoslavia,-1,-1,-1,-1,11066,-1,-1,-1,-1,2006
-1,86,-1,Tunisia,8,-1,192,510,-1,315,25,5363,4474,2006
-1,36,-1,Greece,19,-1,211,1124,1544,1291,16,65840,58282,2006
15,67,6,Sri Lanka,6,85,389,2191,-1,1023,76,16331,12362,2006
-1,-1,-1,French Guiana,-1,-1,-1,-1,-1,-1,-1,-1,278,2006
6,22,-1,Zambia,7,-1,33,672,-1,239,7,3786,3627,2006
-1,767,-1,Canada,411,9,36595,15495,20324,8473,852,276399,634436,2007
-1,-1,-1,East Timor,-1,-1,-1,-1,-1,-1,-1,5,5,2007
-1,-1,-1,Sao Tome and Principe,-1,-1,-1,7,-1,-1,-1,63,72,2007
-1,-1,-1,Guernsey,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
15,9,-1,Turkmenistan,-1,12,-1,217,-1,58,-1,750,671,2007
-1,-1,-1,Other South America,-1,-1,-1,-1,10,-1,-1,-1,-1,2007
65,222,-1,Serbia and Montenegro,32,152,154,3586,-1,3382,105,4785,2339,2007
53,64,0,Unknown,4,84,689,1394,-1,648,39,153727,739283,2007
-1,55,-1,Lithuania,14,4,114,1361,-1,819,63,14569,12582,2007
11,79,15,Cambodia,17,13,52,4246,-1,4197,12,3851,3890,2007
514,144,1028,Ethiopia,78,352,170,12786,11340,5165,72,10964,8971,2007
-1,-1,-1,Aruba,-1,-1,-1,55,-1,36,-1,-1,26222,2007
-1,-1,-1,Swaziland,-1,-1,-1,13,-1,4,-1,406,440,2007
-1,227,-1,Argentina,76,15,297,5645,5375,2348,319,337511,318743,2007
3,189,-1,Bolivia,37,-1,355,2590,2326,1311,345,39206,36752,2007
305,79,5,Cameroon,10,205,170,3392,-1,611,53,9094,5977,2007
31,12,-1,Burkina Faso,4,20,30,238,-1,37,9,2674,2171,2007
10,239,-1,Ghana,88,8,218,7610,-1,3181,143,20903,15790,2007
-1,67,-1,Saudi Arabia,5,5,148,1171,-1,504,26,38087,42160,2007
-1,-1,-1,Saint Helena,-1,-1,-1,-1,-1,-1,-1,-1,34,2007
-1,48,-1,Cape Verde,50,-1,15,2048,-1,1223,11,2871,2226,2007
-1,-1,-1,Northern Mariana Islands,-1,-1,-1,-1,-1,-1,-1,-1,152,2007
-1,-1,-1,Slovenia,-1,-1,20,87,-1,60,-1,18922,17210,2007
539,23907,-1,Guatemala,3917,136,1391,17908,17198,8181,21981,213213,220041,2007
124,86,-1,Guinea,20,325,112,1088,-1,191,46,4619,3106,2007
25,318,3,Jordan,65,16,293,3917,5516,2125,147,27075,21117,2007
-1,-1,-1,Saint Barthelemy,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
-1,-1,-1,Cocos (Keeling) Island,-1,-1,-1,-1,-1,-1,-1,-1,10,2007
-1,28,-1,Spain,25,-1,534,1578,1810,1175,40,655788,579586,2007
58,99,1606,Liberia,43,53,72,4102,3771,1815,26,2228,2107,2007
-1,-1,-1,Netherlands,36,-1,12,93,1482,28,39,709357,48364,2007
12,804,-1,Jamaica,1139,4,1315,19375,18873,12314,351,293421,276989,2007
-1,-1,-1,Oman,-1,-1,4,103,-1,15,-1,2495,4769,2007
6,45,-1,Tanzania,8,16,47,832,-1,356,15,6247,5962,2007
-1,-1,-1,Martinique,-1,-1,-1,-1,-1,-1,-1,-1,7526,2007
-1,-1,-1,Bonaire,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
-1,10,-1,Gabon,-1,-1,29,95,-1,18,-1,1811,1780,2007
-1,-1,-1,Niue,-1,-1,-1,-1,-1,-1,-1,-1,17,2007
-1,-1,-1,Monaco,-1,-1,-1,6,-1,-1,-1,898,6126,2007
-1,-1,-1,Wallis and Futuna,-1,-1,-1,-1,-1,-1,-1,-1,116,2007
-1,19,-1,New Zealand,13,-1,274,1047,1234,447,22,234932,204320,2007
26,106,6,Yemen,17,8,69,2396,-1,734,47,1828,1498,2007
-1,-1,-1,Jersey,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
133,654,30,Pakistan,112,140,985,13492,-1,9147,433,55739,41334,2007
33,259,-1,Albania,23,421,106,5737,-1,2786,223,7902,5500,2007
-1,25,-1,Samoa,12,-1,51,290,-1,163,11,2418,1982,2007
-1,18,-1,"Micronesia, Federated States",35,-1,33,7,-1,41,8,275,1437,2007
-1,21,-1,Macau,-1,-1,6,178,-1,158,-1,-1,3368,2007
-1,-1,-1,Norfolk Island,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
-1,27,-1,Australia,21,-1,607,2518,3026,1067,31,813558,748489,2007
-1,-1,-1,Guam,-1,-1,-1,-1,-1,-1,-1,-1,5061,2007
-1,-1,-1,Kosovo,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
75,795,-1,India,125,359,3083,65353,55371,46871,707,1019766,791842,2007
16,15,78,Azerbaijan,-1,23,21,1166,-1,606,-1,3839,3647,2007
-1,-1,-1,Namibia,-1,-1,-1,57,-1,22,-1,1455,1573,2007
-1,-1,-1,Other America,-1,-1,-1,-1,0,-1,-1,-1,-1,2007
-1,-1,-1,Lesotho,-1,-1,-1,14,-1,11,-1,429,397,2007
-1,-1,-1,Congo (Brazzaville),-1,-1,-1,-1,-1,-1,-1,2764,1773,2007
-1,10,-1,Saint Vincent and the Grenadines,15,-1,109,567,-1,450,11,14640,9863,2007
0,8,-1,United Arab Emirates,0,-1,23,758,-1,253,5,8749,42485,2007
181,160,0,Kenya,43,51,142,7030,-1,1396,83,21843,19102,2007
3,15,-1,Tajikistan,0,5,3,172,-1,109,-1,1442,1323,2007
-1,-1,-1,Greenland,-1,-1,-1,-1,-1,-1,-1,-1,768,2007
16,221,-1,Turkey,35,23,458,4425,4728,2009,120,132942,114875,2007
43,28,441,Afghanistan,11,22,134,1753,-1,2013,16,2539,2011,2007
29,182,-1,Bangladesh,25,100,263,12074,-1,4746,113,13100,9485,2007
-1,-1,-1,Andorra,-1,-1,-1,-1,-1,-1,-1,912,1524,2007
12,62,62,Mauritania,4,174,19,651,-1,72,17,1123,642,2007
-1,-1,-1,Solomon Islands,-1,-1,-1,10,-1,-1,-1,304,313,2007
-1,3,-1,Turks and Caicos Islands,0,-1,26,31,-1,14,3,-1,25259,2007
-1,37,-1,Saint Lucia,27,-1,76,928,-1,506,19,19891,18153,2007
-1,43,-1,Soviet Union (former),-1,191,38,5090,-1,2813,-1,-1,-1,2007
-1,-1,-1,Cyprus,-1,-1,17,137,-1,109,-1,9637,11094,2007
104,54,-1,Mongolia,6,49,86,530,-1,53,40,6832,5870,2007
-1,69,-1,France,22,-1,2584,3494,3680,2011,78,1414627,1196097,2007
71,8,202,Rwanda,-1,22,28,357,-1,91,-1,2391,1923,2007
-1,23,-1,Slovakia,6,-1,72,763,-1,380,38,28049,24611,2007
76,98,6969,Somalia,3,109,109,6251,-1,3594,16,271,75,2007
44,944,-1,Peru,295,54,1065,17699,17056,7965,913,211340,186752,2007
34,117,117,Laos,-1,6,45,2575,-1,3787,-1,2988,2711,2007
-1,-1,-1,Nauru,-1,-1,-1,-1,-1,-1,-1,57,41,2007
-1,-1,-1,Seychelles,-1,-1,-1,7,-1,5,-1,290,251,2007
-1,7,-1,Norway,4,-1,171,343,388,105,5,199296,188472,2007
54,72,11,Cote d'Ivoire,4,135,109,1193,-1,382,26,3001,2095,2007
-1,-1,-1,Cook Islands,-1,-1,-1,-1,-1,-1,-1,-1,537,2007
-1,10,-1,Benin,3,-1,62,258,-1,61,4,2326,1666,2007
-1,-1,-1,Korea,-1,-1,-1,-1,21278,-1,-1,-1,-1,2007
-1,-1,-1,Western Sahara,-1,-1,-1,-1,-1,-1,-1,-1,9,2007
43,4931,2922,Cuba,26,26,12993,29104,25441,15394,50,11237,11137,2007
-1,-1,-1,Not Specified,-1,-1,-1,-1,42081,-1,-1,-1,-1,2007
-1,0,-1,Montenegro,0,-1,0,0,-1,0,0,-1,-1,2007
62,43,40,Togo,7,82,49,1565,-1,473,16,1689,1284,2007
1831,1623,27,China,97,4552,5257,76655,70924,33134,767,685026,432507,2007
205,60,29,Armenia,34,179,91,4351,-1,1495,40,4641,4108,2007
-1,-1,-1,Other Caribbean,-1,-1,-1,-1,12151,-1,-1,-1,-1,2007
-1,-1,-1,Congo (Kinshas),-1,-1,-1,-1,-1,-1,-1,996,851,2007
3,2118,-1,Dominican Republic,2044,5,1612,28024,27875,20645,946,301306,301790,2007
-1,-1,-1,Other Central America,-1,-1,-1,-1,0,-1,-1,-1,-1,2007
64,177,1605,Ukraine,36,40,1063,11001,-1,8594,126,63331,58226,2007
0,-1,-1,Bahrain,-1,-1,11,133,-1,56,-1,4334,7281,2007
-1,27,-1,Tonga,23,-1,64,438,-1,251,9,3683,2693,2007
-1,-1,-1,Finland,0,-1,58,426,385,359,-1,117829,103765,2007
0,8,-1,Libya,-1,-1,35,186,-1,136,-1,1680,1540,2007
567,536,0,Indonesia,39,211,1268,3716,-1,1213,395,86905,75497,2007
6,6,15,Central African Republic,-1,13,-1,52,-1,17,-1,339,420,2007
-1,-1,-1,Mauritius,-1,-1,44,88,-1,55,-1,2962,2074,2007
-1,19,-1,Sweden,10,-1,247,1145,1216,786,25,392293,361760,2007
11,212,1500,Vietnam,9,10,498,28691,27510,27921,18,42169,39120,2007
-1,0,-1,British Virgin Islands,-1,-1,36,40,-1,40,-1,-1,-1,2007
51,80,-1,Mali,4,60,51,412,-1,93,31,4055,3227,2007
285,194,1773,Russia,49,209,822,9426,11706,7660,139,176983,164228,2007
37,71,-1,Bulgaria,23,67,216,3981,3766,2621,57,42205,36934,2007
-1,-1,-1,"Virgin Islands, U.S.",-1,-1,-1,-1,-1,-1,-1,-1,614,2007
-1,-1,-1,United States,-1,-1,-1,171,-1,41,-1,-1,1033607,2007
26,196,-1,Romania,39,31,611,5802,5240,3986,161,74213,65085,2007
5,13,4,Angola,3,7,23,199,-1,105,14,6235,6136,2007
-1,70,-1,Portugal,80,-1,493,1019,1054,2506,44,124574,89246,2007
4,83,-1,South Africa,13,8,258,2988,2842,2069,32,124564,113924,2007
-1,-1,-1,Tokelau,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
27,45,-1,Fiji,21,24,140,1637,-1,1118,24,9755,7963,2007
-1,-1,-1,Liechtenstein,-1,-1,-1,-1,-1,-1,-1,1478,1765,2007
-1,-1,-1,Qatar,-1,-1,-1,138,-1,60,-1,3272,8052,2007
5,58,-1,Malaysia,21,-1,288,2149,-1,1217,44,82457,62697,2007
-1,7,-1,Austria,8,-1,136,485,849,292,5,168857,148588,2007
-1,-1,-1,Mozambique,-1,-1,-1,81,-1,45,-1,1011,1116,2007
78,49,38,Uganda,7,50,59,1122,-1,344,24,6976,5880,2007
-1,44,-1,Hungary,10,-1,189,1266,1208,788,75,51054,47762,2007
4,115,-1,Niger,20,10,41,97,-1,52,20,1426,1413,2007
-1,-1,-1,Isle of Man,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
13,60,-1,Bosnia-Herzegovina,29,18,69,1569,-1,8175,13,7412,5916,2007
43,2902,-1,Brazil,352,33,1938,14295,13546,5745,3858,784758,749025,2007
-1,-1,-1,San Marino,-1,-1,-1,-1,-1,-1,-1,557,548,2007
-1,-1,-1,Falkland Islands,-1,-1,-1,-1,-1,-1,-1,-1,80,2007
-1,-1,-1,Faroe Islands,-1,-1,-1,-1,-1,-1,-1,-1,-1,2007
-1,57,24,Kuwait,0,-1,35,1017,-1,755,7,20276,26195,2007
-1,112,-1,Panama,99,-1,221,1916,1929,1617,86,104641,120276,2007
-1,156,-1,Guyana,191,15,432,5726,5288,5631,102,25465,17134,2007
-1,377,-1,Costa Rica,88,-1,547,2540,2722,1227,567,176882,188135,2007
-1,-1,-1,Luxembourg,-1,-1,11,39,-1,9,-1,9939,15825,2007
-1,-1,-1,American Samoa,-1,-1,-1,11,-1,161,-1,-1,1410,2007
-1,62,-1,Bahamas,72,-1,565,738,-1,397,25,368687,387210,2007
-1,-1,-1,Gibraltar,-1,-1,-1,-1,-1,-1,-1,-1,1786,2007
-1,27,-1,Ireland,20,-1,683,1503,1599,1335,37,585915,519960,2007
-1,3,-1,Palau,6,-1,14,11,-1,40,0,234,3100,2007
28,351,20,Nigeria,241,39,436,12448,-1,6582,194,69985,55693,2007
-1,-1,-1,Other Oceania,-1,-1,-1,-1,2379,-1,-1,-1,-1,2007
14,1771,-1,Ecuador,392,10,508,12248,12011,7229,1172,179450,179944,2007
-1,42,-1,Czech Republic,8,-1,78,287,-1,122,33,52411,49474,2007
-1,-1,-1,Brunei,-1,-1,-1,32,-1,20,-1,998,1375,2007
85,17,219,Belarus,4,76,60,2328,-1,1401,17,10378,9018,2007
171,128,5482,Iran,9,108,577,10460,8098,10557,39,11181,7377,2007
-1,49,-1,Algeria,6,6,82,1036,-1,578,21,5151,3837,2007
417,19699,-1,El Salvador,4949,139,1133,21127,20009,17157,15096,179678,178822,2007
-1,-1,-1,Tuvalu,-1,-1,-1,-1,-1,-1,-1,283,218,2007
-1,-1,-1,Pitcairn Islands,-1,-1,-1,-1,-1,-1,-1,-1,5,2007
-1,-1,-1,Saint Pierre and Miquelon,-1,-1,-1,-1,-1,-1,-1,-1,61,2007
-1,3,-1,Marshall Islands,10,-1,8,48,-1,12,0,244,790,2007
72,21,206,"Congo, Republic",5,73,94,972,-1,287,12,-1,-1,2007
-1,135,-1,Chile,73,-1,292,2274,2202,1346,164,157973,160434,2007
-1,-1,-1,Puerto Rico,-1,-1,-1,-1,-1,-1,-1,-1,4490,2007
-1,8,-1,Belgium,4,-1,195,638,733,248,13,248107,250012,2007
-1,117,-1,Thailand,13,-1,327,8751,-1,4438,78,100105,99366,2007
